,rendered_character,simplified_character,period,image_ID,dataset,scale_method,skeletonise_method,perimetric_complexity,pixel_complexity
666,不,不,Oracle,J25481,hzy,stretch,lee,245.1523298838066,810.0
667,不,不,Oracle,J25482,hzy,stretch,lee,208.7666539948036,713.0
668,不,不,Oracle,J25483,hzy,stretch,lee,194.773633063388,636.0
669,不,不,Oracle,J25484,hzy,stretch,lee,232.7388842666608,799.0
670,不,不,Oracle,J25485,hzy,stretch,lee,208.79857827767623,684.0
671,不,不,Oracle,J25486,hzy,stretch,lee,212.8349457704928,766.0
672,不,不,Oracle,J25487,hzy,stretch,lee,218.6678393816606,748.0
673,不,不,Oracle,J25488,hzy,stretch,lee,259.11303175514047,922.0
674,不,不,Oracle,J25489,hzy,stretch,lee,263.36596807943874,931.0
675,不,不,Oracle,J25490,hzy,stretch,lee,223.8076131683441,805.0
676,不,不,Oracle,J25491,hzy,stretch,lee,229.38632758005875,798.0
677,不,不,Oracle,J25492,hzy,stretch,lee,217.29029237029485,725.0
678,不,不,Oracle,J25493,hzy,stretch,lee,211.9952413852753,753.0
679,不,不,Oracle,J25494,hzy,stretch,lee,238.08405026670067,792.0
680,不,不,Oracle,J25495,hzy,stretch,lee,200.0146539713047,659.0
681,不,不,Oracle,J25496,hzy,stretch,lee,245.5032296996993,875.0
682,不,不,Oracle,J25497,hzy,stretch,lee,251.9260958223811,852.0
683,不,不,Oracle,J25498,hzy,stretch,lee,238.66172023288823,860.0
684,不,不,Oracle,J25499,hzy,stretch,lee,374.0633361812904,1313.0
685,不,不,Oracle,J25500,hzy,stretch,lee,249.37154885199743,873.0
686,不,不,Oracle,J25501,hzy,stretch,lee,332.6928420344118,1230.0
687,不,不,Oracle,J25502,hzy,stretch,lee,220.695531315788,836.0
688,不,不,Oracle,J25503,hzy,stretch,lee,270.60357229054483,930.0
689,不,不,Oracle,J25504,hzy,stretch,lee,278.23074452900096,1065.0
690,不,不,Oracle,J25505,hzy,stretch,lee,294.40536038399614,1074.0
691,不,不,Oracle,J25506,hzy,stretch,lee,265.9543706152189,958.0
692,不,不,Oracle,J25507,hzy,stretch,lee,316.34210620379093,1115.0
693,不,不,Oracle,J25508,hzy,stretch,lee,283.4193255604202,985.0
694,不,不,Oracle,J25509,hzy,stretch,lee,250.7037960469824,903.0
695,不,不,Oracle,J25510,hzy,stretch,lee,191.0190028672805,616.0
696,不,不,Oracle,J25511,hzy,stretch,lee,240.79212039357253,777.0
697,不,不,Oracle,J25512,hzy,stretch,lee,240.08329584449416,845.0
698,不,不,Oracle,J25513,hzy,stretch,lee,232.34659885694572,800.0
699,不,不,Oracle,J25514,hzy,stretch,lee,260.1279319475727,1000.0
700,不,不,Oracle,J25515,hzy,stretch,lee,233.73438799558096,778.0
701,不,不,Oracle,J25516,hzy,stretch,lee,234.5024717834551,845.0
702,不,不,Oracle,J25517,hzy,stretch,lee,250.2878026220272,902.0
703,不,不,Oracle,J25518,hzy,stretch,lee,265.50278001073974,965.0
704,不,不,Oracle,J25519,hzy,stretch,lee,180.04541092603205,640.0
705,不,不,Oracle,J25520,hzy,stretch,lee,290.3874272912776,1061.0
706,不,不,Oracle,J25521,hzy,stretch,lee,280.2709398063777,1034.0
707,不,不,Oracle,J25522,hzy,stretch,lee,285.74531924514065,1022.0
708,不,不,Oracle,J25523,hzy,stretch,lee,266.0874674126265,938.0
709,不,不,Oracle,J25524,hzy,stretch,lee,298.17658315738083,1134.0
710,不,不,Oracle,J25525,hzy,stretch,lee,254.1497097199184,971.0
711,不,不,Oracle,J25526,hzy,stretch,lee,259.7155384519571,938.0
712,不,不,Oracle,J25527,hzy,stretch,lee,291.71145810548563,1093.0
713,不,不,Oracle,J25528,hzy,stretch,lee,281.5820349400188,1040.0
714,不,不,Oracle,J25529,hzy,stretch,lee,275.566973926573,959.0
715,不,不,Oracle,J25530,hzy,stretch,lee,283.7356873657952,1061.0
716,不,不,Oracle,J25531,hzy,stretch,lee,288.0395740213873,1078.0
717,不,不,Oracle,J25532,hzy,stretch,lee,230.5826038397105,827.0
718,不,不,Oracle,J25533,hzy,stretch,lee,221.20972654029504,737.0
719,不,不,Oracle,J25534,hzy,stretch,lee,267.0068410148822,997.0
720,不,不,Oracle,J25535,hzy,stretch,lee,252.45503070591303,921.0
721,不,不,Oracle,J25536,hzy,stretch,lee,248.59060872043293,837.0
722,不,不,Oracle,J25537,hzy,stretch,lee,260.5339398783431,949.0
723,不,不,Oracle,J25538,hzy,stretch,lee,216.2332745309904,722.0
724,不,不,Oracle,J25539,hzy,stretch,lee,233.62182662243245,818.0
725,不,不,Oracle,J25540,hzy,stretch,lee,246.76599127482163,854.0
726,不,不,Oracle,J25541,hzy,stretch,lee,233.9929715745324,816.0
727,不,不,Oracle,J25542,hzy,stretch,lee,208.1193432234097,771.0
728,不,不,Oracle,J25543,hzy,stretch,lee,287.2060618890052,1036.0
729,不,不,Oracle,J25544,hzy,stretch,lee,296.29314776422626,1132.0
730,不,不,Oracle,J25545,hzy,stretch,lee,237.4144029222352,786.0
731,不,不,Oracle,J25546,hzy,stretch,lee,254.9951426285752,955.0
732,不,不,Oracle,J25547,hzy,stretch,lee,254.68696085436528,924.0
733,不,不,Oracle,J25548,hzy,stretch,lee,229.6897388355088,827.0
734,不,不,Oracle,J25549,hzy,stretch,lee,304.6962062049166,1094.0
735,不,不,Oracle,J25550,hzy,stretch,lee,235.521646772105,874.0
736,不,不,Oracle,J25551,hzy,stretch,lee,275.92489804750466,1006.0
737,不,不,Oracle,J25552,hzy,stretch,lee,276.45975004450463,1008.0
738,不,不,Oracle,J25553,hzy,stretch,lee,305.70162643993416,1167.0
739,不,不,Oracle,J25554,hzy,stretch,lee,257.30267496921834,988.0
740,不,不,Oracle,J25555,hzy,stretch,lee,186.816684136206,682.0
741,不,不,Oracle,J25556,hzy,stretch,lee,276.215607529624,991.0
742,不,不,Oracle,J25557,hzy,stretch,lee,244.16840270070105,803.0
743,不,不,Oracle,J25558,hzy,stretch,lee,286.55823695311614,1077.0
744,不,不,Oracle,J25559,hzy,stretch,lee,238.3301798172972,842.0
745,不,不,Oracle,J25560,hzy,stretch,lee,290.79543793724525,1057.0
746,不,不,Oracle,J25561,hzy,stretch,lee,235.9224945486471,905.0
747,不,不,Oracle,J25562,hzy,stretch,lee,262.8657131981827,952.0
748,不,不,Oracle,J25563,hzy,stretch,lee,232.4306280708146,871.0
749,不,不,Oracle,J25564,hzy,stretch,lee,287.85452057649263,1053.0
750,不,不,Oracle,J25565,hzy,stretch,lee,297.5053927613875,1071.0
751,不,不,Oracle,J25566,hzy,stretch,lee,253.14011046159104,911.0
752,不,不,Oracle,J25567,hzy,stretch,lee,247.1656991397037,867.0
753,不,不,Oracle,J25568,hzy,stretch,lee,273.99198723890964,948.0
754,不,不,Oracle,J25569,hzy,stretch,lee,260.7016156710224,895.0
755,不,不,Oracle,J25570,hzy,stretch,lee,266.97314378116266,943.0
756,不,不,Oracle,J25571,hzy,stretch,lee,255.08100403475743,884.0
757,不,不,Oracle,J25572,hzy,stretch,lee,221.34450624496776,766.0
758,不,不,Oracle,J25573,hzy,stretch,lee,249.81309016075707,898.0
759,不,不,Oracle,J25574,hzy,stretch,lee,202.255048142501,710.0
760,不,不,Oracle,J25575,hzy,stretch,lee,248.20392020532765,881.0
761,不,不,Oracle,J25576,hzy,stretch,lee,200.30557221852013,679.0
762,不,不,Oracle,J25577,hzy,stretch,lee,283.48042283317164,1046.0
763,不,不,Oracle,J25578,hzy,stretch,lee,234.9646212258952,887.0
764,不,不,Oracle,J25579,hzy,stretch,lee,280.89100079680827,1052.0
765,不,不,Oracle,J25580,hzy,stretch,lee,218.1119846288038,752.0
766,不,不,Oracle,J25581,hzy,stretch,lee,201.090386036862,685.0
767,不,不,Oracle,J25582,hzy,stretch,lee,310.55854566526364,1183.0
768,不,不,Oracle,J25583,hzy,stretch,lee,233.42833877713807,812.0
769,不,不,Oracle,J25584,hzy,stretch,lee,255.2401840215157,917.0
770,不,不,Oracle,J25585,hzy,stretch,lee,289.412957551382,1129.0
771,不,不,Oracle,J25586,hzy,stretch,lee,271.9956982948118,978.0
772,不,不,Oracle,J25587,hzy,stretch,lee,256.41861833613723,899.0
773,不,不,Oracle,J25588,hzy,stretch,lee,280.9736370858971,1063.0
774,不,不,Oracle,J25589,hzy,stretch,lee,209.0244397236006,709.0
775,不,不,Oracle,J25590,hzy,stretch,lee,247.5690618778951,795.0
776,不,不,Oracle,J25591,hzy,stretch,lee,238.8526104094471,874.0
777,不,不,Oracle,J25592,hzy,stretch,lee,275.84153075648004,1020.0
778,不,不,Oracle,J25593,hzy,stretch,lee,271.79737843389023,978.0
779,不,不,Oracle,J25594,hzy,stretch,lee,203.42230778220923,762.0
780,不,不,Oracle,J25595,hzy,stretch,lee,259.9761492613496,920.0
781,不,不,Oracle,J25596,hzy,stretch,lee,213.87261091947727,722.0
782,不,不,Oracle,J25597,hzy,stretch,lee,295.8227573004274,1071.0
783,不,不,Oracle,J25598,hzy,stretch,lee,303.2408931346799,1080.0
784,不,不,Oracle,J25599,hzy,stretch,lee,261.0896358028532,961.0
785,不,不,Oracle,J25600,hzy,stretch,lee,205.7842347898024,740.0
786,不,不,Oracle,J25601,hzy,stretch,lee,232.60374870987457,788.0
787,不,不,Oracle,J25602,hzy,stretch,lee,293.8066464194758,1107.0
788,不,不,Oracle,J25603,hzy,stretch,lee,227.85162571796573,765.0
789,不,不,Oracle,J25604,hzy,stretch,lee,304.2589856108063,1097.0
790,不,不,Oracle,J25605,hzy,stretch,lee,233.9143508250145,835.0
791,不,不,Oracle,J25606,hzy,stretch,lee,253.34275215083724,943.0
792,不,不,Oracle,J25607,hzy,stretch,lee,283.4940593319983,1055.0
793,不,不,Oracle,J25608,hzy,stretch,lee,247.37373319726225,861.0
794,不,不,Oracle,J25609,hzy,stretch,lee,264.4705887981576,925.0
795,不,不,Oracle,J25610,hzy,stretch,lee,286.8281293157999,1064.0
796,不,不,Oracle,J25611,hzy,stretch,lee,229.254121520207,825.0
797,不,不,Oracle,J25612,hzy,stretch,lee,213.6102308984892,734.0
798,不,不,Oracle,J25613,hzy,stretch,lee,241.60278799746527,912.0
799,不,不,Oracle,J25614,hzy,stretch,lee,212.5690993569276,802.0
800,不,不,Oracle,J25615,hzy,stretch,lee,238.4686338740009,772.0
801,不,不,Oracle,J25616,hzy,stretch,lee,267.35974781359573,948.0
802,不,不,Oracle,J25617,hzy,stretch,lee,230.3990851940424,817.0
803,不,不,Oracle,J25618,hzy,stretch,lee,254.29217391760483,924.0
804,不,不,Oracle,J25619,hzy,stretch,lee,251.76441966029464,896.0
805,不,不,Oracle,J25620,hzy,stretch,lee,247.41115514843275,931.0
806,不,不,Oracle,J25621,hzy,stretch,lee,305.9128919643019,1149.0
807,不,不,Oracle,J25622,hzy,stretch,lee,237.4840371670583,845.0
808,不,不,Oracle,J25623,hzy,stretch,lee,283.6419527277385,1053.0
809,不,不,Oracle,J25624,hzy,stretch,lee,264.67743741174434,981.0
810,不,不,Oracle,J25625,hzy,stretch,lee,204.73737352182303,700.0
811,不,不,Oracle,J25626,hzy,stretch,lee,280.9050693816687,1075.0
812,不,不,Oracle,J25627,hzy,stretch,lee,312.83270616261564,1153.0
813,不,不,Oracle,J25628,hzy,stretch,lee,259.14941398007227,924.0
814,不,不,Oracle,J25629,hzy,stretch,lee,269.925535312479,1013.0
815,不,不,Oracle,J25630,hzy,stretch,lee,280.6468108466403,888.0
816,不,不,Seal,S08670,hzy,stretch,lee,288.9541113542973,1185.0
817,与,与,Bronze,B03481,hzy,stretch,lee,396.6344922752359,1410.0
818,与,与,Bronze,B03482,hzy,stretch,lee,408.4849597891912,1511.0
819,与,与,Bronze,B03483,hzy,stretch,lee,450.9936661583653,1654.0
820,与,与,Bronze,B03484,hzy,stretch,lee,476.5346175356707,1790.0
821,与,与,Seal,S01999,hzy,stretch,lee,434.3919916489447,1666.0
822,丑,丑,Bronze,B21024,hzy,stretch,lee,205.5376866051275,714.0
823,丑,丑,Bronze,B21025,hzy,stretch,lee,216.61126428684983,746.0
824,丑,丑,Bronze,B21026,hzy,stretch,lee,206.2959613595748,764.0
825,丑,丑,Bronze,B21027,hzy,stretch,lee,221.35954914415672,742.0
826,丑,丑,Bronze,B21028,hzy,stretch,lee,223.3580240189796,765.0
827,丑,丑,Bronze,B21029,hzy,stretch,lee,226.36265826878252,814.0
828,丑,丑,Bronze,B21030,hzy,stretch,lee,229.00223098423416,854.0
829,丑,丑,Bronze,B21031,hzy,stretch,lee,242.63733552193727,841.0
830,丑,丑,Bronze,B21032,hzy,stretch,lee,333.3857226018851,1381.0
831,丑,丑,Bronze,B21033,hzy,stretch,lee,227.7706179323888,784.0
832,丑,丑,Bronze,B21034,hzy,stretch,lee,291.0626303489994,1130.0
833,丑,丑,Bronze,B21035,hzy,stretch,lee,249.3134014518064,1017.0
834,丑,丑,Bronze,B21036,hzy,stretch,lee,281.5634710184975,1021.0
835,丑,丑,Bronze,B21037,hzy,stretch,lee,253.85301167612784,917.0
836,丑,丑,Bronze,B21038,hzy,stretch,lee,310.7383553327824,1147.0
837,丑,丑,Oracle,J30864,hzy,stretch,lee,239.7476183716697,879.0
838,丑,丑,Oracle,J30865,hzy,stretch,lee,262.80214368569136,963.0
839,丑,丑,Oracle,J30866,hzy,stretch,lee,254.6770753506308,884.0
840,丑,丑,Oracle,J30867,hzy,stretch,lee,235.5940839208164,855.0
841,丑,丑,Oracle,J30868,hzy,stretch,lee,277.0811385103468,1047.0
842,丑,丑,Oracle,J30869,hzy,stretch,lee,220.27361664010337,827.0
843,丑,丑,Oracle,J30870,hzy,stretch,lee,263.752992448266,936.0
844,丑,丑,Oracle,J30871,hzy,stretch,lee,232.86820312260485,869.0
845,丑,丑,Oracle,J30872,hzy,stretch,lee,308.2338554151361,1066.0
846,丑,丑,Oracle,J30873,hzy,stretch,lee,219.3692940662941,738.0
847,丑,丑,Seal,S11002,hzy,stretch,lee,285.1720729691789,1111.0
848,专,专,Oracle,J06810,hzy,stretch,lee,332.9984601533412,1182.0
849,专,专,Oracle,J06811,hzy,stretch,lee,417.0934710231877,1504.0
850,专,专,Oracle,J06812,hzy,stretch,lee,425.42817350569607,1405.0
851,专,专,Oracle,J06813,hzy,stretch,lee,394.0126983851253,1568.0
852,专,专,Oracle,J06814,hzy,stretch,lee,374.0253280793361,1373.0
853,专,专,Oracle,J06815,hzy,stretch,lee,417.90921514151086,1538.0
854,专,专,Oracle,J06816,hzy,stretch,lee,197.97966726948584,700.0
855,专,专,Oracle,J06817,hzy,stretch,lee,334.9572916925242,1167.0
856,专,专,Oracle,J06818,hzy,stretch,lee,353.65130847866976,1208.0
857,专,专,Oracle,J06819,hzy,stretch,lee,381.0664743551926,1375.0
858,专,专,Oracle,J06820,hzy,stretch,lee,515.0610280337227,1906.0
859,专,专,Oracle,J06821,hzy,stretch,lee,380.0947002028662,1390.0
860,专,专,Oracle,J06822,hzy,stretch,lee,381.11084059320274,1339.0
861,专,专,Oracle,J06823,hzy,stretch,lee,335.9361557227084,1165.0
862,专,专,Oracle,J06824,hzy,stretch,lee,355.5405298869968,1254.0
863,专,专,Oracle,J06825,hzy,stretch,lee,353.0906687036149,1287.0
864,专,专,Oracle,J06826,hzy,stretch,lee,371.28513560754857,1360.0
865,专,专,Oracle,J06827,hzy,stretch,lee,413.7728277304378,1524.0
866,专,专,Oracle,J06828,hzy,stretch,lee,351.48611991401106,1281.0
867,专,专,Oracle,J06829,hzy,stretch,lee,376.3897126038012,1391.0
868,专,专,Seal,S02270,hzy,stretch,lee,572.435620468057,2316.0
869,且,且,Bronze,B19394,hzy,stretch,lee,274.7633597700323,1028.0
870,且,且,Bronze,B19395,hzy,stretch,lee,305.7572188267057,1117.0
871,且,且,Bronze,B19396,hzy,stretch,lee,285.1010404944107,1095.0
872,且,且,Bronze,B19397,hzy,stretch,lee,269.8064773851394,1016.0
873,且,且,Bronze,B19398,hzy,stretch,lee,322.6501009222832,1193.0
874,且,且,Bronze,B19399,hzy,stretch,lee,297.5809827990352,1144.0
875,且,且,Bronze,B19400,hzy,stretch,lee,326.8922773168635,1264.0
876,且,且,Bronze,B19401,hzy,stretch,lee,283.50954987590603,1122.0
877,且,且,Bronze,B19402,hzy,stretch,lee,326.9239026248809,1300.0
878,且,且,Bronze,B19403,hzy,stretch,lee,326.8776918055991,1246.0
879,且,且,Bronze,B19404,hzy,stretch,lee,275.106543225311,1022.0
880,且,且,Bronze,B19405,hzy,stretch,lee,297.20638481650525,1111.0
881,且,且,Bronze,B19406,hzy,stretch,lee,292.8138224195758,1166.0
882,且,且,Bronze,B19407,hzy,stretch,lee,256.27610950793394,999.0
883,且,且,Bronze,B19408,hzy,stretch,lee,329.3752544752347,1335.0
884,且,且,Bronze,B19409,hzy,stretch,lee,248.949456130856,942.0
885,且,且,Bronze,B19410,hzy,stretch,lee,256.2452159211124,946.0
886,且,且,Bronze,B19411,hzy,stretch,lee,237.69234150057343,861.0
887,且,且,Bronze,B19412,hzy,stretch,lee,255.81451047854176,926.0
888,且,且,Bronze,B19413,hzy,stretch,lee,259.70919160005866,910.0
889,且,且,Bronze,B19414,hzy,stretch,lee,240.9421941293783,927.0
890,且,且,Bronze,B19415,hzy,stretch,lee,278.43402008727486,1022.0
891,且,且,Bronze,B19416,hzy,stretch,lee,240.11901834319485,878.0
892,且,且,Bronze,B19417,hzy,stretch,lee,264.9970394226466,1002.0
893,且,且,Bronze,B19418,hzy,stretch,lee,265.8747652926828,1024.0
894,且,且,Bronze,B19419,hzy,stretch,lee,278.82211332855445,1076.0
895,且,且,Bronze,B19420,hzy,stretch,lee,270.43615508981674,1050.0
896,且,且,Bronze,B19421,hzy,stretch,lee,270.50831787474505,1013.0
897,且,且,Bronze,B19422,hzy,stretch,lee,256.78165505935914,1000.0
898,且,且,Bronze,B19423,hzy,stretch,lee,308.4734663487152,1235.0
899,且,且,Bronze,B19424,hzy,stretch,lee,301.3471903499547,1182.0
900,且,且,Bronze,B19425,hzy,stretch,lee,311.9098882613709,1224.0
901,且,且,Bronze,B19426,hzy,stretch,lee,286.2672902891198,1077.0
902,且,且,Bronze,B19427,hzy,stretch,lee,288.84851517694085,1171.0
903,且,且,Bronze,B19428,hzy,stretch,lee,348.0406475803832,1362.0
904,且,且,Bronze,B19429,hzy,stretch,lee,309.19295908695443,1228.0
905,且,且,Bronze,B19430,hzy,stretch,lee,286.0429247568307,1168.0
906,且,且,Bronze,B19431,hzy,stretch,lee,294.445032240962,1148.0
907,且,且,Bronze,B19432,hzy,stretch,lee,328.38813890369806,1241.0
908,且,且,Bronze,B19433,hzy,stretch,lee,350.15534873905534,1212.0
909,且,且,Bronze,B19434,hzy,stretch,lee,364.842188334735,1441.0
910,且,且,Bronze,B19435,hzy,stretch,lee,277.3648358773016,1121.0
911,且,且,Bronze,B19436,hzy,stretch,lee,345.5389106879618,1328.0
912,且,且,Bronze,B19437,hzy,stretch,lee,288.3028222488052,1096.0
913,且,且,Bronze,B19438,hzy,stretch,lee,255.4777694404013,938.0
914,且,且,Bronze,B19439,hzy,stretch,lee,278.3271638277645,1072.0
915,且,且,Bronze,B19440,hzy,stretch,lee,320.45904953039326,1222.0
916,且,且,Bronze,B19441,hzy,stretch,lee,313.5666346389171,1238.0
917,且,且,Bronze,B19442,hzy,stretch,lee,318.47588604551345,1253.0
918,且,且,Bronze,B19443,hzy,stretch,lee,357.0416358433634,1418.0
919,且,且,Bronze,B19444,hzy,stretch,lee,331.32672748370527,1323.0
920,且,且,Bronze,B19445,hzy,stretch,lee,355.22629934951243,1426.0
921,且,且,Bronze,B19446,hzy,stretch,lee,303.97520631153435,1149.0
922,且,且,Bronze,B19447,hzy,stretch,lee,304.77486444137463,1195.0
923,且,且,Bronze,B19448,hzy,stretch,lee,365.8284668043991,1392.0
924,且,且,Bronze,B19449,hzy,stretch,lee,285.405398166837,1149.0
925,且,且,Bronze,B19450,hzy,stretch,lee,314.28149014566,1165.0
926,且,且,Bronze,B19451,hzy,stretch,lee,286.8811840726049,1013.0
927,且,且,Bronze,B19452,hzy,stretch,lee,305.3651149570895,1202.0
928,且,且,Bronze,B19453,hzy,stretch,lee,365.1110869368045,1394.0
929,且,且,Bronze,B19454,hzy,stretch,lee,322.6708448013571,1250.0
930,且,且,Bronze,B19455,hzy,stretch,lee,385.997522973979,1541.0
931,且,且,Bronze,B19456,hzy,stretch,lee,305.30101433150605,1187.0
932,且,且,Bronze,B19457,hzy,stretch,lee,306.60459531104374,1161.0
933,且,且,Bronze,B19458,hzy,stretch,lee,413.8975359159475,1554.0
934,且,且,Bronze,B19459,hzy,stretch,lee,334.9256745706204,1291.0
935,且,且,Bronze,B19460,hzy,stretch,lee,283.7844519580908,1089.0
936,且,且,Bronze,B19461,hzy,stretch,lee,352.3552790068957,1356.0
937,且,且,Oracle,J29048,hzy,stretch,lee,296.6072327197104,1140.0
938,且,且,Oracle,J29049,hzy,stretch,lee,268.3197628595642,1003.0
939,且,且,Oracle,J29050,hzy,stretch,lee,299.709533593264,1101.0
940,且,且,Oracle,J29051,hzy,stretch,lee,307.1328459775875,1102.0
941,且,且,Oracle,J29052,hzy,stretch,lee,359.2435670299008,1434.0
942,且,且,Oracle,J29053,hzy,stretch,lee,232.45472800611068,868.0
943,且,且,Oracle,J29054,hzy,stretch,lee,340.3456052115375,1281.0
944,且,且,Oracle,J29055,hzy,stretch,lee,312.2910045069228,1155.0
945,且,且,Oracle,J29056,hzy,stretch,lee,244.7214052198873,962.0
946,且,且,Oracle,J29057,hzy,stretch,lee,313.78720859803,1257.0
947,且,且,Oracle,J29058,hzy,stretch,lee,356.34570871683616,1365.0
948,且,且,Oracle,J29059,hzy,stretch,lee,357.9237015402891,1332.0
949,且,且,Oracle,J29060,hzy,stretch,lee,304.0868479543525,1157.0
950,且,且,Oracle,J29061,hzy,stretch,lee,374.71636019978826,1460.0
951,且,且,Oracle,J29062,hzy,stretch,lee,332.2644382688434,1271.0
952,且,且,Oracle,J29063,hzy,stretch,lee,347.4936300543915,1307.0
953,且,且,Oracle,J29064,hzy,stretch,lee,342.99916229804506,1294.0
954,且,且,Oracle,J29065,hzy,stretch,lee,344.3351329087223,1277.0
955,且,且,Oracle,J29066,hzy,stretch,lee,313.97801569287185,1156.0
956,且,且,Oracle,J29067,hzy,stretch,lee,298.5194998494891,1096.0
957,且,且,Oracle,J29068,hzy,stretch,lee,295.44951982798113,1122.0
958,且,且,Oracle,J29069,hzy,stretch,lee,293.9423669310868,1066.0
959,且,且,Oracle,J29070,hzy,stretch,lee,348.53849905535947,1310.0
960,且,且,Oracle,J29071,hzy,stretch,lee,352.44270333936333,1379.0
961,且,且,Oracle,J29072,hzy,stretch,lee,282.9607513961446,1065.0
962,且,且,Oracle,J29073,hzy,stretch,lee,351.07225180426286,1368.0
963,且,且,Oracle,J29074,hzy,stretch,lee,290.75714859511567,1126.0
964,且,且,Oracle,J29075,hzy,stretch,lee,353.0266601280679,1356.0
965,且,且,Oracle,J29076,hzy,stretch,lee,296.06407449236315,1104.0
966,且,且,Oracle,J29077,hzy,stretch,lee,339.0670250838221,1284.0
967,且,且,Oracle,J29078,hzy,stretch,lee,304.1409647226852,1115.0
968,且,且,Oracle,J29079,hzy,stretch,lee,289.2212679562683,1066.0
969,且,且,Oracle,J29080,hzy,stretch,lee,363.0147474375189,1443.0
970,且,且,Oracle,J29081,hzy,stretch,lee,301.2843395030774,1160.0
971,且,且,Oracle,J29082,hzy,stretch,lee,295.46211958900847,1115.0
972,且,且,Oracle,J29083,hzy,stretch,lee,316.30298527913675,1207.0
973,且,且,Oracle,J29084,hzy,stretch,lee,344.6942664313588,1288.0
974,且,且,Oracle,J29085,hzy,stretch,lee,303.1891798012195,1129.0
975,且,且,Oracle,J29086,hzy,stretch,lee,334.50051035035966,1331.0
976,且,且,Oracle,J29087,hzy,stretch,lee,255.78798211759585,971.0
977,且,且,Oracle,J29088,hzy,stretch,lee,285.8785314396972,1048.0
978,且,且,Oracle,J29089,hzy,stretch,lee,358.2632754191508,1317.0
979,且,且,Oracle,J29090,hzy,stretch,lee,295.20845785276737,1131.0
980,且,且,Oracle,J29091,hzy,stretch,lee,318.2213617775964,1179.0
981,且,且,Oracle,J29092,hzy,stretch,lee,292.52689292885,1069.0
982,且,且,Oracle,J29093,hzy,stretch,lee,211.36065359304067,811.0
983,且,且,Oracle,J29094,hzy,stretch,lee,298.5409208299215,1144.0
984,且,且,Oracle,J29095,hzy,stretch,lee,350.024078135139,1299.0
985,且,且,Oracle,J29096,hzy,stretch,lee,363.0686956846776,1479.0
986,且,且,Oracle,J29097,hzy,stretch,lee,315.6544159722316,1090.0
987,且,且,Oracle,J29098,hzy,stretch,lee,305.4782090256311,1151.0
988,且,且,Oracle,J29099,hzy,stretch,lee,306.9077731348268,1183.0
989,且,且,Oracle,J29100,hzy,stretch,lee,357.11348018397547,1372.0
990,且,且,Oracle,J29101,hzy,stretch,lee,328.67842674712153,1241.0
991,且,且,Oracle,J29102,hzy,stretch,lee,310.1409354261146,1243.0
992,且,且,Oracle,J29103,hzy,stretch,lee,320.18480113279065,1253.0
993,且,且,Oracle,J29104,hzy,stretch,lee,355.7398470053031,1394.0
994,且,且,Oracle,J29105,hzy,stretch,lee,271.63329594207727,994.0
995,且,且,Oracle,J29106,hzy,stretch,lee,261.7150613953679,967.0
996,且,且,Oracle,J29107,hzy,stretch,lee,344.20439542484206,1335.0
997,且,且,Oracle,J29108,hzy,stretch,lee,309.507338907159,1232.0
998,且,且,Oracle,J29109,hzy,stretch,lee,287.8710286100672,1071.0
999,且,且,Oracle,J29110,hzy,stretch,lee,328.0409462204866,1264.0
